"Symbol","Sector","Year","Eps","PE","Asst/Shr","Profit","Divid%","Div.Yield"
"KPCL","Power&Fuel","2010","2.84","12.57","539.72","","",""
"KPCL","Power&Fuel","2009","2.79","13.2","582.65","10","",""
"KPCL","Power&Fuel","2008","0.97","11.41","272.52","","",""
"KPCL","Power&Fuel","2007","1.41","20.28","309.17","","",""
"KPCL","Power&Fuel","2006","1.1","20.34","256.18","","",""
"KPCL","Power&Fuel","2005","1.02","20.62","240.23","","",""
"KPPL","PaperPrint","2022","-3.1","","-1.86","-226.31","",""
"KPPL","PaperPrint","2021","-6.12","","1.23","-447.04","",""
"KPPL","PaperPrint","2020","-0.36","","11.91","-25.99","0.25","0.14"
"KPPL","PaperPrint","2019","-2.34","-5.89","12.33","-171.19","1","0.72"
"KPPL","PaperPrint","2018","-1.22","","14.67","-89.46","",""
"KPPL","PaperPrint","2017","-1.22","","15.89","-89.46","",""
"KPPL","PaperPrint","2016","0.33","27.27","17.12","23.75","",""
"KPPL","PaperPrint","2015","1.51","12.91","17.39","102.35","10","5.13"
"KPPL","PaperPrint","2014","3.75","","43.16","98.91","5",""
"KPPL","PaperPrint","2013","2.82","","24.26","74.43","",""
"KPPL","PaperPrint","2012","4.11","","21.44","108.46","",""
"KPPL","PaperPrint","2011","12.07","","48.6","132.75","",""
"KTL","Textile","2021","0.52","60","16.71","60.09","10","3.23"
"KTL","Textile","2020","1.43","6.48","17.63","154.48","","2"
"KTL","Textile","2020","1.43","6.48","17.63","154.48","2","2.15"
"KTL","Textile","2019","2.34","9.6","18.01","208.76","","2"
"KTL","Textile","2019","2.34","9.6","18.01","208.76","2","0.89"
"KTL","Textile","2018","1.95","","22.43","107.09","",""
"KTL","Textile","2017","1.94","","20.48","106.89","",""
"LANKABAFIN","Financial Institutions","2020","1.81","","18.73","975.29","12","3.82"
"LANKABAFIN","Financial Institutions","2019","0.98","","18.48","503.88","7","3.89"
"LANKABAFIN","Financial Institutions","2018","0.85","","19.14","434.31","15","6.79"
"LANKABAFIN","Financial Institutions","2017","5.97","","26.16","1898.85","7.5","1.57"
"LANKABAFIN","Financial Institutions","2016","2.87","","24.16","795.52","15","4.31"
"LANKABAFIN","Financial Institutions","2015","1.76","","26.02","424.54","15","5.17"
"LANKABAFIN","Financial Institutions","2014","2.02","","31.75","442.1","10","2.27"
"LANKABAFIN","Financial Institutions","2013","4.58","","32.83","954.55","15","2.26"
"LANKABAFIN","Financial Institutions","2012","1.77","","34.18","326.3","",""
"LANKABAFIN","Financial Institutions","2011","9.61","","69.46","791.1","",""
"LANKABAFIN","Financial Institutions","2010","32","","90.18","1700.15","",""
"LANKABAFIN","Financial Institutions","2009","16.81","","47.44","744.07","",""
"LANKABAFIN","Financial Institutions","2008","9.81","","23.96","377.64","15","0.67"
"LANKABAFIN","Financial Institutions","2007","6.01","","15.57","210.47","15","1.5"
"LANKABAFIN","Financial Institutions","2006","2.56","","10.58","71.49","10","5.05"
"LANKABAFIN","Financial Institutions","2005","1.34","","9.42","33.99","",""
"LANKABAFIN","Financial Institutions","2004","1.37","","8.08","30.26","",""
"LANKABAFIN","Financial Institutions","2003","1.03","","6.4","20.74","",""
"LANKABAFIN","Financial Institutions","2002","-5.7","","0.88","-56.99","",""
"LANKABAFIN","Financial Institutions","2001","-2.58","","6.57","-25.82","",""
"LEGACYFOOT","Tannery Industries","2020","-7.37","","10.43","-96.41","",""
"LEGACYFOOT","Tannery Industries","2019","3.46","","17.8","45.24","5","0.38"
"LEGACYFOOT","Tannery Industries","2018","2.01","","17.57","22.92","5","0.66"
"LEGACYFOOT","Tannery Industries","2017","1.11","","18.75","11.46","",""
"LEGACYFOOT","Tannery Industries","2016","0.39","","19.14","4.02","",""
"LEGACYFOOT","Tannery Industries","2015","","","","","",""
"LEGACYFOOT","Tannery Industries","2014","0.57","","18.5","5.65","",""
"LEGACYFOOT","Tannery Industries","2013","0.65","","18.32","6.11","",""
"LEGACYFOOT","Tannery Industries","2012","0.66","","18.05","5.89","",""
"LEGACYFOOT","Tannery Industries","2011","1.38","","18.84","10.98","",""
"LEGACYFOOT","Tannery Industries","2010","1.14","","19.53","8.24","",""
"LEGACYFOOT","Tannery Industries","2009","0.73","","19.4","5.27","",""
"LEGACYFOOT","Tannery Industries","2008","0.52","","7.33","3.8","",""
"LEGACYFOOT","Tannery Industries","2007","0.51","","7.1","3.7","5","0.78"
"LEGACYFOOT","Tannery Industries","2006","0.26","","6.59","1.9","",""
"LEGACYFOOT","Tannery Industries","2005","0.33","","6.18","2.4","",""
"LEGACYFOOT","Tannery Industries","2004","0.7","","6.4","5.09","5","10"
"LEGACYFOOT","Tannery Industries","2003","1.05","","5.44","7.58","5","11.11"
"LEGACYFOOT","Tannery Industries","2002","0.71","","5.02","5.13","5","12.2"
"LEGACYFOOT","Tannery Industries","2001","-1.04","","4.73","-7.51","",""
"LEGACYFOOT","Tannery Industries","2000","-4.23","","5.77","-30.67","",""
"LHBL","Cement","2023","5.12","","15.25","5946.23","",""
"LHBL","Cement","2022","3.83","16.93","15.25","4444.54","48","7.41"
"LHBL","Cement","2021","3.34","21.27","17.04","3881.87","25","3.52"
"LHBL","Cement","2020","2.03","23.51","14.89","2361.41","10","2.09"
"LHBL","Cement","2019","1.5","22.46","13.95","1737.52","10","2.98"
"LHBL","Cement","2018","0.96","45.32","13.41","1114.68","10","2.3"
"LHBL","Cement","2017","0.69","100.8","13.15","805.33","10","1.43"
"LHBL","Cement","2016","1.92","42.76","13.24","2226.54","10","1.22"
"LHBL","Cement","2015","1.97","37.87","12.37","2289.53","10","1.34"
"LHBL","Cement","2014","2.43","50.62","11.41","2819.8","10","0.81"
"LHBL","Cement","2013","2.19","15.3","9.51","2546.1","",""
"LHBL","Cement","2012","1.6","20.56","6.19","1853.47","",""
"LIBRAINFU","Pharmaceuticals&Chemicals","2021","0.15","4487","1261","0.23","30","0.45"
"LIBRAINFU","Pharmaceuticals&Chemicals","2020","-7.78","","1261","-11.69","5","0.09"
"LIBRAINFU","Pharmaceuticals&Chemicals","2019","1.05","827","1269","1.58","5","0.06"
"LIBRAINFU","Pharmaceuticals&Chemicals","2018","5.01","244.65","1593.47","6.27","",""
"LIBRAINFU","Pharmaceuticals&Chemicals","2017","4.86","107.37","1577.96","6.09","30","0.57"
"LIBRAINFU","Pharmaceuticals&Chemicals","2016","4.65","130.54","1575.6","5.82","25","0.41"
"LIBRAINFU","Pharmaceuticals&Chemicals","2015","3.44","98.02","1572.95","4.31","20","0.59"
"LIBRAINFU","Pharmaceuticals&Chemicals","2014","5.92","70.57","1571.5","7.41","20","0.48"
"LIBRAINFU","Pharmaceuticals&Chemicals","2013","4.21","56.41","1567.58","5.27","20","0.84"
"LIBRAINFU","Pharmaceuticals&Chemicals","2012","4.64","63.26","1565.37","5.81","20","0.68"
"LIBRAINFU","Pharmaceuticals&Chemicals","2011","5.63","72.74","1566.48","7.04","20","0.49"
"LIBRAINFU","Pharmaceuticals&Chemicals","2010","6.16","63.26","1566.71","7.71","20","0.68"
"LIBRAINFU","Pharmaceuticals&Chemicals","2009","3.49","72.74","68.91","4.37","20","0.49"
"LIBRAINFU","Pharmaceuticals&Chemicals","2008","5.13","28.24","67.17","6.41","17.5","1.21"
"LIBRAINFU","Pharmaceuticals&Chemicals","2007","4.81","11","63.8","6.02","17.5","3.3"
"LIBRAINFU","Pharmaceuticals&Chemicals","2006","4.74","10.2","58.98","5.93","17.5","4"
"LIBRAINFU","Pharmaceuticals&Chemicals","2005","4.55","12.34","55.99","5.69","17.5","3.12"
"LIBRAINFU","Pharmaceuticals&Chemicals","2004","4.33","14.81","53.2","5.42","17.5","2.73"
"LIBRAINFU","Pharmaceuticals&Chemicals","2003","3.63","8.08","55.04","4.55","15","5.11"
"LIBRAINFU","Pharmaceuticals&Chemicals","2002","3.04","11.2","53.06","3.8","15","4.41"
"LIBRAINFU","Pharmaceuticals&Chemicals","2001","2.18","10.08","51.52","0.73","12.5","5.68"
"LIBRAINFU","Pharmaceuticals&Chemicals","2000","1.84","10.59","51.09","2.3","5","2.56"
"LINDEBD","Power&Fuel","2020","70.55","18.15","355.75","1073.64","400","3.12"
"LINDEBD","Power&Fuel","2019","80.92","16.05","335.67","1231.44","500","3.85"
"LINDEBD","Power&Fuel","2018","65.95","18.17","293.88","1003.65","375","3.13"
"LINDEBD","Power&Fuel","2017","62.6","20.52","241.53","952.61","340","2.65"
"LINDEBD","Power&Fuel","2016","57.9","22.38","209.28","881.09","310","2.39"
"LINDEBD","Power&Fuel","2015","42.73","26.64","183.04","650.35","310","2.72"
"LINDEBD","Power&Fuel","2014","40.74","22.45","171.31","620.01","310","3.39"
"LINDEBD","Power&Fuel","2013","48.55","12.96","161.57","738.82","310","4.93"
"LINDEBD","Power&Fuel","2012","31.7","17.32","140.85","482.43","310","5.65"
"LINDEBD","Power&Fuel","2011","44.78","13.67","142.08","681.48","350","5.72"
"LINDEBD","Power&Fuel","2010","43.9","17.32","131.16","668.02","310","5.65"
"LINDEBD","Power&Fuel","2009","40.08","13.67","120.85","609.83","350","5.72"
"LINDEBD","Power&Fuel","2008","23.61","11.26","99.28","359.34","177","6.66"
"LINDEBD","Power&Fuel","2007","17.32","18.53","91.62","263.65","70","2.18"
"LINDEBD","Power&Fuel","2006","16.18","7.36","75.12","246.25","70","5.88"
"LINDEBD","Power&Fuel","2005","10.25","10.02","71.58","155.96","50","4.87"
"LINDEBD","Power&Fuel","2004","9.41","15.38","66.28","143.2","50","3.46"
"LINDEBD","Power&Fuel","2003","13.58","10.57","62.37","206.69","200","13.93"
"LINDEBD","Power&Fuel","2002","13.74","11.79","68.84","209.05","100","6.18"
"LINDEBD","Power&Fuel","2001","13.28","8.41","71.97","202.05","44","3.94"
"LINDEBD","Power&Fuel","2000","13.36","6.79","63.04","203.32","40","4.41"
"LOVELLO","Food&Allied","2023","1.24","30.6","12.94","105.26","10","2.64"
"LOVELLO","Food&Allied","2022","1.43","29.29","12.9","121.6","12","2.86"
"LOVELLO","Food&Allied","2021","1.41","19.82","12.57","95.01","11","3.93"
"LOVELLO","Food&Allied","2020","1.31","","12.75","62.05","",""
"LOVELLO","Food&Allied","2019","10.05","","12.66","61.65","",""
"LRBDL","Power&Fuel","2020","","2.56","","34.5","256.28",""
"LRBDL","Power&Fuel","2019","","2.08","","31.93","207.63",""
"LRGLOBMF1","MutualFunds","2023","0.29","22.13","10.47","89.95","3","4.69"
"LRGLOBMF1","MutualFunds","2022","0.63","10.84","10.98","195.15","6","8.82"
"LRGLOBMF1","MutualFunds","2021","1.74","5.23","13.47","540.99","15.1","16.48"
"LRGLOBMF1","MutualFunds","2020","-0.26","","10.6","-82.02","",""
"LRGLOBMF1","MutualFunds","2019","0.42","17.66","10.59","132.1","4","5.33"
"LRGLOBMF1","MutualFunds","2018","0.55","14.2","11.09","170.91","5.5","7.05"
"LRGLOBMF1","MutualFunds","2017","0.78","10.6","10.82","243.65","7.8","9.4"
"LRGLOBMF1","MutualFunds","2016","0.26","27.69","10.54","79.81","5","6.94"
"LRGLOBMF1","MutualFunds","2015","0.81","6.79","11.28","250.91","10","18.18"
"LRGLOBMF1","MutualFunds","2014","0.69","7.68","10.98","214.77","5","9.43"
"LRGLOBMF1","MutualFunds","2013","0.47","17.78","10.67","141.13","",""
"LRGLOBMF1","MutualFunds","2012","0.5","19.8","10.5","148.65","3","3.03"
"MAKONSPIN","Textile","2023","-3.93","","16.11","-937.24","",""
"MAKONSPIN","Textile","2022","2.11","11.41","21.05","503.29","10","4.15"
"MAKONSPIN","Textile","2021","2.07","9.45","20.09","494.32","11","5.61"
"MAKONSPIN","Textile","2020","-0.37","","18.2","-88.18","2","3.92"
"MAKONSPIN","Textile","2019","0.12","52.93","18.72","29.25","2","3.08"
"MAKONSPIN","Textile","2018","0.49","","19.1","116.43","5","5.81"
"MAKONSPIN","Textile","2017","0.33","31.46","19.55","74.29","",""
"MAKONSPIN","Textile","2016","0.39","18.72","19.5","88.46","",""
"MAKONSPIN","Textile","2015","0.28","31.79","19.11","62.58","",""
"MAKONSPIN","Textile","2014","0.73","20.57","19.78","157.99","",""
"MAKONSPIN","Textile","2013","0.72","22.03","20","148.99","",""
"MAKONSPIN","Textile","2012","0.16","162","20.51","30.52","",""
"MAKONSPIN","Textile","2011","0.57","85.74","23.44","91.5","",""
"MAKONSPIN","Textile","2010","5.07","162","25.51","265.84","",""
"MAKONSPIN","Textile","2009","1.71","85.74","24.52","74.88","",""
"MAKONSPIN","Textile","2008","2.45","","","72.68","",""
"MAKONSPIN","Textile","2007","","","","60.94","",""
"MAKONSPIN","Textile","2006","","","","21.71","",""
"MAKSONSPIN","Textile","2020","-0.37","","18.2","-88.18","2","3.92"
"MAKSONSPIN","Textile","2019","0.12","52.93","18.72","29.25","2","3.08"
"MAKSONSPIN","Textile","2018","0.49","","19.1","116.43","5","5.81"
"MAKSONSPIN","Textile","2017","0.33","31.46","19.55","74.29","",""
"MAKSONSPIN","Textile","2016","0.39","18.72","19.5","88.46","",""
"MAKSONSPIN","Textile","2015","0.28","31.79","19.11","62.58","",""
"MAKSONSPIN","Textile","2014","0.73","20.57","19.78","157.99","",""
"MAKSONSPIN","Textile","2013","0.72","22.03","20","148.99","",""
"MAKSONSPIN","Textile","2012","0.16","162","20.51","30.52","",""
"MAKSONSPIN","Textile","2011","0.57","85.74","23.44","91.5","",""
"MAKSONSPIN","Textile","2010","5.07","162","25.51","265.84","",""
"MAKSONSPIN","Textile","2009","1.71","85.74","24.52","74.88","",""
"MAKSONSPIN","Textile","2008","2.45","","","72.68","",""
"MAKSONSPIN","Textile","2007","","","","60.94","",""
"MAKSONSPIN","Textile","2006","","","","21.71","",""
"MALEKSPIN","Textile","2023","-1.14","-23.85","46.77","-219.99","",""
"MALEKSPIN","Textile","2022","3.72","7.79","48.91","720.72","10","3.45"
"MALEKSPIN","Textile","2021","3.36","9.28","46.27","651.15","10","3.21"
"MALEKSPIN","Textile","2020","-1.68","","42.9","-326.12","",""
"MALEKSPIN","Textile","2019","0.76","21.73","45.13","147.86","10","6.02"
"MALEKSPIN","Textile","2018","1.17","14.64","45.36","226.09","10","5.85"
"MALEKSPIN","Textile","2017","1.05","21.9","45.2","202.42","10","4.37"
"MALEKSPIN","Textile","2016","1.52","11.12","45.15","294.25","10","5.92"
"MALEKSPIN","Textile","2015","2.05","9.32","44.83","397.75","12","6.28"
"MALEKSPIN","Textile","2014","2.33","10.3","45.06","450.46","10","4.17"
"MALEKSPIN","Textile","2013","2.81","8.72","43.48","543.27","10","4.08"
"MALEKSPIN","Textile","2012","-1.44","","46.87","-252.96","",""
"MALEKSPIN","Textile","2011","1.71","36.68","30.37","274.01","",""
"MALEKSPIN","Textile","2010","2.73","","38.08","282.96","",""
"MALEKSPIN","Textile","2009","2.63","36.68","19.83","183.99","",""
"MALEKSPIN","Textile","2008","1.63","","34.24","113.8","",""
"MALEKSPIN","Textile","2007","2.52","","21.32","75.59","",""
"MAMUNAGRO","Pharmaceuticals&Chemicals","2023","1.06","11.88","","53","10","7.93"
"MAMUNAGRO","Pharmaceuticals&Chemicals","2022","1.22","21.07","15.53","53.34","10","3.89"
"MAMUNAGRO","Pharmaceuticals&Chemicals","2021","1.31","","15.58","52.38","",""
"MARICO","Pharmaceuticals&Chemicals","2023","122.93","19.7","113.85","3872.41","750","3.1"
"MARICO","Pharmaceuticals&Chemicals","2022","112.82","20.88","85.37","3553.86","800","3.4"
"MARICO","Pharmaceuticals&Chemicals","2021","98.69","21.05","51.95","3108.68","900","4.33"
"MARICO","Pharmaceuticals&Chemicals","2020","84.01","19.92","44.05","2646.24","950","5.68"
"MARICO","Pharmaceuticals&Chemicals","2019","64.23","22.37","41.34","2023.39","650","4.52"
"MARICO","Pharmaceuticals&Chemicals","2018","52.15","23.29","47.38","1642.63","600","4.94"
"MARICO","Pharmaceuticals&Chemicals","2017","45.72","22.01","50.16","1440.19","500","4.97"
"MARICO","Pharmaceuticals&Chemicals","2016","44.89","28.07","54.25","1414.05","450","3.57"
"MARICO","Pharmaceuticals&Chemicals","2015","42.69","33.54","54.35","1344.77","425","2.97"
"MARICO","Pharmaceuticals&Chemicals","2014","43.99","25.63","54.16","1385.61","900","7.98"
"MARICO","Pharmaceuticals&Chemicals","2013","27.53","12.78","100.18","867.35","150","4.26"
"MARICO","Pharmaceuticals&Chemicals","2012","17","22.37","82.64","535.62","100","2.63"
"MARICO","Pharmaceuticals&Chemicals","2011","24.46","12.78","78.18","770.63","150","4.26"
"MARICO","Pharmaceuticals&Chemicals","2009","16.45","22.37","49.86","470.87","100","2.63"
"MARICO","Pharmaceuticals&Chemicals","2008","","","","267.29","",""
"MARICO","Pharmaceuticals&Chemicals","2007","","","","196.99","",""
"MARICO","Pharmaceuticals&Chemicals","2006","","","","102.38","",""
"MARICO","Pharmaceuticals&Chemicals","2005","","","","156.49","",""
"MARICO","Pharmaceuticals&Chemicals","2004","","","","146.91","",""
"MASTERAGRO","Miscellaneous","2023","0.39","32.99","14.91","25.85","2.5","1.97"
"MASTERAGRO","Miscellaneous","2022","1.11","20.58","15.14","71.9","10","4.39"
"MASTERAGRO","Miscellaneous","2021","1.38","","14.78","78.87","",""
"MASTERAGRO","Miscellaneous","2020","1.34","","13.67","76.49","",""
"MATINSPIN","Textile","2020","2.16","15.21","49.29","210.21","18","5.49"
"MATINSPIN","Textile","2019","0.97","39.27","42.9","94.35","15","3.95"
"MATINSPIN","Textile","2018","3.1","12.27","43.63","302.61","17","4.46"
"MATINSPIN","Textile","2017","2.68","15.37","41.99","261.33","15","3.64"
"MATINSPIN","Textile","2016","3.02","13.01","41.64","294.48","23","5.85"
"MATINSPIN","Textile","2015","4.27","10.07","41.43","415.93","27","6.28"
"MATINSPIN","Textile","2014","4.24","9.95","39.42","317.47","25","5.92"
"MATINSPIN","Textile","2013","3.97","","35.73","251.83","",""
"MATINSPIN","Textile","2012","4.86","","47.7","205.5","",""
"MATINSPIN","Textile","2011","6.66","","42.87","281.27","",""
"MATINSPIN","Textile","2010","4.91","55.41","125.09","","",""
"MATINSPIN","Textile","2009","5.87","23.76","88.08","","",""
"MATINSPINN","Textile","2023","4.38","17.71","60.04","427.14","40","5.15"
"MATINSPINN","Textile","2022","10.79","6.3","60.63","1051.76","50","7.35"
"MATINSPINN","Textile","2021","6.31","8.44","53.84","615.48","40","7.5"
"MATINSPINN","Textile","2020","2.16","15.21","49.29","210.21","18","5.49"
"MATINSPINN","Textile","2019","0.97","39.27","42.9","94.35","15","3.95"
"MATINSPINN","Textile","2018","3.1","12.27","43.63","302.61","17","4.46"
"MATINSPINN","Textile","2017","2.68","15.37","41.99","261.33","15","3.64"
"MATINSPINN","Textile","2016","3.02","13.01","41.64","294.48","23","5.85"
"MATINSPINN","Textile","2015","4.27","10.07","41.43","415.93","27","6.28"
"MATINSPINN","Textile","2014","4.24","9.95","39.42","317.47","25","5.92"
"MATINSPINN","Textile","2013","3.97","","35.73","251.83","",""
"MATINSPINN","Textile","2012","4.86","","47.7","205.5","",""
"MATINSPINN","Textile","2011","6.66","","42.87","281.27","",""
"MATINSPINN","Textile","2010","4.91","","55.41","125.09","",""
"MATINSPINN","Textile","2009","5.87","","23.76","88.08","",""
"MBL1STMF","MutualFunds","2023","0.42","","","41.76","4.25","6.44"
"MBL1STMF","MutualFunds","2022","1","","","100","10","12.5"
"MBL1STMF","MutualFunds","2021","1.95","","","195.43","11.5","15.97"
"MBL1STMF","MutualFunds","2020","-0.97","","","-96.69","",""
"MBL1STMF","MutualFunds","2019","0.83","","","82.65","8","11.43"
"MBL1STMF","MutualFunds","2018","0.95","","","94.94","8","8.89"
"MBL1STMF","MutualFunds","2017","0.78","","","77.67","8","9.52"
"MBL1STMF","MutualFunds","2016","1.39","","","138.51","10","16.67"
"MBL1STMF","MutualFunds","2015","-0.35","","","-35.47","",""
"MBL1STMF","MutualFunds","2014","0.37","","","36.55","3","3.75"
"MBL1STMF","MutualFunds","2013","-0.16","","","-15.72","",""
"MBL1STMF","MutualFunds","2012","-0.92","","","-92.22","",""
"MEGCONMILK","Food&Allied","2023","-2.13","","-72.22","","",""
"MEGCONMILK","Food&Allied","2022","-2.28","","-70.09","","",""
"MEGCONMILK","Food&Allied","2021","-8.26","","-67.81","","",""
"MEGCONMILK","Food&Allied","2020","-7.67","","-59.55","","",""
"MEGCONMILK","Food&Allied","2019","-7.8","","-51.88","","",""
"MEGCONMILK","Food&Allied","2018","-7.89","","-44.08","","",""
"MEGCONMILK","Food&Allied","2017","-7.27","","-36.19","","",""
"MEGCONMILK","Food&Allied","2016","-1.34","","-28.92","","",""
"MEGCONMILK","Food&Allied","2015","-2.09","","-27.57","","",""
"MEGCONMILK","Food&Allied","2014","-1.78","","-25.49","","",""
"MEGCONMILK","Food&Allied","2013","-7.48","","-23.7","","",""
"MEGCONMILK","Food&Allied","2012","-6.88","","-16.22","","",""
"MEGCONMILK","Food&Allied","2011","-4.43","","-9.34","","",""
"MEGCONMILK","Food&Allied","2010","0.59","","-34.22","","",""
"MEGCONMILK","Food&Allied","2009","0.55","","-34.31","","5","1.93"
"MEGCONMILK","Food&Allied","2008","-10.21","","-34.36","","",""
"MEGCONMILK","Food&Allied","2007","-14.46","","-24.15","","",""
"MEGCONMILK","Food&Allied","2006","-1.35","","-9.69","","",""
"MEGCONMILK","Food&Allied","2005","-0.41","","-8.33","","",""
"MEGCONMILK","Food&Allied","2004","-5.5","","-7.92","","",""
"MEGCONMILK","Food&Allied","2003","-5.19","","-2.41","","",""
"MEGCONMILK","Food&Allied","2002","-6.35","","2.78","","",""
"MEGHNA","Cement","2023","0.57","125.05","50.58","17.23","5","0.7"
"MEGHNA","Cement","2022","1.95","35.78","57.9","55.82","5","0.72"
